Train GT,Train preds,diff
232.76254,233.5872,0.82466125
232.53339,233.10973,0.5763397
233.74886,232.61853,1.1303253
229.87338,232.38945,2.5160675
232.49854,231.65771,0.8408203
230.02779,231.33252,1.3047333
228.14487,230.76585,2.620987
235.42256,229.94383,5.4787292
234.60065,230.3283,4.272354
234.28186,230.84755,3.434311
234.42134,231.3152,3.1061401
237.04152,231.71913,5.3223877
236.10002,232.45084,3.6491852
236.27937,233.00153,3.2778473
240.8572,233.4509,7.406296
242.6455,234.51814,8.12735
248.36903,235.86484,12.504196
248.02533,238.00737,10.01796
249.26569,239.98076,9.284927
252.58823,241.80957,10.778656
258.45126,243.82352,14.627747
258.15732,246.50058,11.656738
256.5683,248.88853,7.679764
256.7825,250.56404,6.21846
254.71527,251.77722,2.9380493
251.44254,252.2894,0.8468628
251.67665,251.96118,0.28453064
250.48114,251.45619,0.9750519
252.00044,250.76025,1.2401886
256.63803,250.36691,6.271118
256.1947,250.87544,5.3192596
254.03282,251.50117,2.5316467
256.0951,251.73741,4.3576813
261.5098,252.1603,9.349503
262.72525,253.43578,9.2894745
264.13995,254.95464,9.185318
262.16232,256.5558,5.606537
261.52472,257.59875,3.9259644
260.37402,258.2002,2.1738281
264.1997,258.36127,5.83844
266.17233,258.97842,7.1939087
269.8037,259.93704,9.866669
268.69284,261.4526,7.2402344
270.26694,262.7101,7.5568237
270.65552,263.96027,6.6952515
271.2184,265.05414,6.164276
271.6468,266.01096,5.6358337
275.049,266.8324,8.216614
275.4625,268.03674,7.4257507
276.4637,269.21915,7.244568
273.724,270.37747,3.346527
273.27072,270.87643,2.394287
259.08887,271.01584,11.926971
255.29807,268.6402,13.342133
256.04028,265.2784,9.238129
253.9282,262.2382,8.309982
253.05148,259.43292,6.381439
254.98924,257.04385,2.0546112
257.09137,255.50793,1.583435
254.04774,254.83879,0.79104614
255.51227,254.06813,1.4441376
254.55089,253.66649,0.8843994
250.56084,253.2787,2.717865
254.04774,252.32207,1.7256775
257.0465,251.92867,5.1178436
261.9083,252.23337,9.674927
256.40393,253.50519,2.8987427
256.91202,253.97491,2.9371033
256.7875,254.24843,2.5390778
253.35037,254.36868,1.0183105
247.84601,253.8546,6.0085907
244.84227,252.33939,7.497116
249.08636,250.27827,1.1919098
248.03032,249.05997,1.0296478
252.3591,248.10062,4.258484
255.4176,248.10991,7.3076935
255.13867,248.90475,6.233917
256.53842,249.78525,6.753174
255.67166,250.80032,4.871338
252.25449,251.54672,0.7077637
255.48238,251.53778,3.9445953
254.74516,251.82549,2.9196777
256.66296,252.00421,4.6587524
261.59445,252.44489,9.149567
262.91452,253.69035,9.224167
260.78253,255.19028,5.5922546
258.70532,256.1954,2.5099182
256.2794,256.55524,0.2758484
259.69162,256.24884,3.4427795
260.34915,256.33362,4.0155334
261.41016,256.60397,4.806183
263.38776,257.0724,6.3153687
261.6692,257.85272,3.8164673
266.6356,258.31924,8.316345
272.40396,259.44238,12.961578
275.3828,261.51266,13.870148
279.0042,264.03735,14.966858
282.94943,266.9143,16.035126
283.4376,270.093,13.3446045
283.01917,272.92853,10.090637
282.6904,275.12735,7.5630493
282.57584,276.69748,5.878357
290.1873,277.77206,12.415222
291.10388,279.77756,11.326324
290.91956,281.8731,9.046448
288.43384,283.64627,4.787567
295.91583,284.60342,11.312408
303.67175,286.40628,17.265472
306.4414,289.46402,16.977386
311.52734,292.90433,18.623016
309.83865,296.80283,13.035828
317.5049,299.9125,17.592407
308.8972,303.5873,5.3098755
306.84988,305.3076,1.5422974
315.55722,305.77634,9.780884
318.61575,307.21994,11.395813
321.15125,309.22964,11.9216
324.15997,311.55542,12.604553
336.62326,314.1311,22.492157
336.6482,318.54395,18.104248
333.0068,322.82175,10.185059
336.04044,325.73932,10.301117
338.34683,328.24207,10.104767
346.08777,330.5527,15.535065
352.17993,333.77396,18.405975
350.29202,337.8336,12.458435
354.29703,341.16956,13.127472
361.47015,344.42914,17.041016
369.50998,348.37344,21.136536
365.1015,353.3246,11.7769165
345.62454,356.99197,11.367432
330.74527,356.08438,25.339111
314.8549,351.0629,36.208008
329.04166,342.60538,13.563721
319.6419,336.97195,17.330048
313.64938,331.5359,17.886505
315.63196,326.1418,10.509857
311.7565,322.05737,10.300873
323.05908,318.42484,4.634247
329.02673,317.57965,11.4470825
337.08655,318.8333,18.253235
331.7565,322.04352,9.712982
335.52737,324.45624,11.071136
344.83746,326.90704,17.93042
347.19864,330.57358,16.625061
345.2061,334.43954,10.766541
339.4925,337.39105,2.1014404
340.80258,338.51514,2.287445
347.9508,339.04596,8.904846
356.29453,340.5231,15.771423
356.10028,343.54987,12.550415
357.86862,346.57147,11.29715
348.29453,349.4266,1.1320801
348.36926,350.00375,1.634491
345.72916,349.7177,3.988556
343.6918,348.6646,4.972809
333.36548,347.15942,13.793945
335.4178,343.90222,8.484436
337.42026,340.99185,3.5715942
343.55725,339.02597,4.5312805
347.0442,338.82465,8.219543
349.05667,339.8909,9.1657715
354.09277,341.5951,12.497681
349.06168,344.14575,4.915924
349.95328,345.64822,4.3050537
344.4489,346.71454,2.265625
341.31567,346.4331,5.1174316
341.3854,345.17752,3.7921143
327.2733,343.7987,16.525421
323.41278,340.07852,16.665741
314.6606,335.54788,20.887268
325.3804,329.94244,4.562042
322.15747,326.85175,4.694275
317.93335,324.52747,6.594116
325.68927,322.17783,3.511444
317.63446,321.60443,3.9699707
306.82495,320.28375,13.458801
299.2733,317.0986,17.825317
299.00427,312.5251,13.520813
291.08395,308.20917,17.125214
273.28564,303.32294,30.037292
286.17236,296.06506,9.8927
282.14246,291.52487,9.382416
276.9519,287.85507,10.903168
274.23212,284.289,10.056885
273.1113,280.93332,7.8220215
281.09637,278.0283,3.0680847
256.98676,277.102,20.115234
246.78996,272.90845,26.118484
252.45372,266.82883,14.375107
249.91824,262.06894,12.150696
251.5322,258.03766,6.5054626
257.38025,255.22023,2.160019
259.60693,254.21661,5.39032
258.07767,254.31708,3.7605896
266.3118,254.5375,11.774292
265.13123,256.1427,8.988525
263.8311,257.6977,6.1333923
253.52473,258.81396,5.2892303
253.54962,257.9184,4.3687744
250.4911,256.5688,6.0776825
252.95186,254.7435,1.7916412
242.31175,253.47429,11.162537
231.22829,250.83545,19.607162
235.5471,246.47731,10.930206
236.80739,243.01712,6.209732
234.71024,240.54074,5.8305054
227.6567,238.46072,10.804031
221.46988,235.75839,14.288513
223.01408,232.37262,9.358536
215.5421,229.5895,14.047394
215.86586,226.24477,10.378906
206.0377,223.3848,17.347092
219.09879,219.59305,0.4942627
219.26814,218.2299,1.0382385
220.67784,217.74863,2.9292145
218.14236,217.90366,0.2387085
209.15105,217.85342,8.702377
218.76004,216.38887,2.37117
215.1934,216.26018,1.0667725
215.96552,215.90823,0.057281494
229.42007,215.72581,13.69426
224.54834,217.69865,6.8496857
228.23949,219.18925,9.050232
221.21083,220.96582,0.24501038
218.22206,221.41489,3.1928253
219.41257,220.96638,1.5538177
231.98544,220.47748,11.507965
231.98047,221.98192,9.99855
226.71024,223.78912,2.921112
234.66542,224.63768,10.0277405
237.51973,226.34311,11.1766205
233.03156,228.41852,4.613037
231.22829,229.57996,1.6483307
233.66415,230.02328,3.6408691
227.8709,230.5401,2.6692047
224.9867,230.04686,5.0601654
222.5857,228.90071,6.3150177
226.66539,227.3479,0.6825104
223.93062,226.55685,2.626236
268.69785,225.66461,43.033234
267.89087,231.99596,35.894913
276.4637,239.24156,37.222153
272.22464,247.27477,24.949875
270.50607,253.59889,16.90718
271.01416,258.13113,12.883026
275.02908,261.40265,13.626434
278.19226,264.35522,13.837036
286.07272,267.2057,18.867035
295.43268,270.8592,24.573486
289.55966,275.72144,13.838226
296.33923,279.18985,17.149384
292.0852,282.8404,9.244812
288.41895,285.16913,3.249817
290.4164,286.08182,4.3345947
285.52972,286.70044,1.1707153
291.37784,286.25085,5.1269836
290.41147,286.53476,3.876709
287.07397,286.80182,0.27215576
289.4152,286.47675,2.938446
288.95193,286.42117,2.5307617
287.6817,286.36038,1.3213196
288.2197,286.10162,2.1180725
273.96808,285.917,11.948914
273.70407,283.36627,9.662201
271.29312,280.4859,9.19278
279.40274,277.5194,1.8833313
283.05902,276.38657,6.672455
290.41147,276.6154,13.796082
291.80624,278.51788,13.288361
286.4264,280.8925,5.533905
282.59076,282.15668,0.43408203
285.0416,282.22983,2.8117676
292.0553,282.30078,9.754517
282.44135,283.50824,1.0668945
277.8934,283.2366,5.3432007
276.0503,281.82623,5.77594
271.58203,279.94894,8.366913
275.44257,277.46295,2.0203857
284.68793,275.85175,8.836182
285.33545,276.3124,9.023041
283.66675,277.464,6.202759
280.13995,278.41983,1.7201233
279.05405,278.58102,0.47302246
272.19473,278.28027,6.085541
271.58704,276.71045,5.123413
270.13745,274.90677,4.7693176
274.47122,273.05722,1.4140015
263.42264,272.2261,8.803467
263.04904,270.00012,6.9510803
262.2271,267.70712,5.480011
266.3666,265.60095,0.7656555
262.53595,264.5904,2.0544434
267.49734,263.4503,4.047058
270.93945,263.32144,7.6180115
276.2296,264.0792,12.150421
269.76385,265.88602,3.8778381
269.2757,266.66187,2.6138306
265.90332,266.95245,1.0491333
259.83606,266.4522,6.61615
257.08136,264.7784,7.697052
266.79993,262.5591,4.240814
265.724,262.11804,3.605957
239.7613,262.08368,22.322372
233.52469,257.9698,24.445099
237.66415,252.36678,14.702621
243.69655,247.82637,4.129822
236.92194,245.28786,8.365921
245.0714,242.70386,2.3675385
237.66916,241.92633,4.2571716
240.65297,240.60573,0.04724121
240.44873,239.8953,0.5534363
235.99043,239.42514,3.4347076
233.05644,238.41057,5.354126
230.63553,236.95288,6.3173523
239.02905,235.20892,3.8201294
242.26195,234.99442,7.2675323
238.66542,235.75293,2.9124908
246.58073,236.14719,10.433548
249.48485,237.67506,11.809784
250.36656,239.72523,10.641327
249.08136,241.77141,7.309952
251.8012,243.29214,8.509048
254.12248,244.84752,9.274963
248.2196,246.51036,1.7092438
244.33418,246.97392,2.63974
241.59445,246.38878,4.794327
242.35657,245.11276,2.756195
244.379,243.93675,0.44224548
240.60315,243.28772,2.6845703
236.19467,242.2961,6.101425
233.4151,240.68594,7.2708435
236.0054,238.71355,2.7081451
230.77997,237.36023,6.580261
231.75632,235.5639,3.8075867
231.33788,234.1234,2.7855225
224.28929,232.94246,8.653168
221.29552,230.93037,9.634857
209.1909,228.56323,19.37233
208.5483,224.56883,16.020538
206.30672,220.6916,14.384888
216.06512,217.09523,1.0301056
218.01282,215.69217,2.3206482
216.11993,215.43312,0.68681335
220.638,215.32565,5.3123474
206.4711,216.02567,9.554565
218.72018,214.64789,4.072296
223.73639,214.8559,8.880493
214.26686,216.15457,1.8877106
213.8335,216.13321,2.2997131
216.74258,215.73561,1.0069733
218.9792,215.69815,3.2810516
214.7152,216.0934,1.3782043
189.78862,215.89655,26.107925
199.51218,211.75563,12.243454
205.09125,208.71738,3.6261292
194.51591,207.17485,12.658936
192.73257,204.72215,11.989578
184.9119,202.23567,17.323776
172.35895,198.94762,26.588669
168.4237,194.1312,25.707489
163.87573,189.1281,25.252365
165.3801,184.20004,18.819946
189.79857,180.33698,9.461594
180.67776,180.9425,0.26474
